TeamId,TeamName,SubmissionDate,Score
1187207,"Nicholas Phang","2017-12-12 14:02:32",0.80382
1181567,WardThomas,"2017-12-12 14:26:37",0.79904
1177040,Tommao,"2017-12-12 14:28:35",0.78947
873367,Diansheng,"2017-12-12 15:28:09",0.76555
680730,"harry 6","2017-12-12 15:29:14",0.62679
873367,Diansheng,"2017-12-12 17:13:33",0.77033
873367,Diansheng,"2017-12-12 17:14:20",0.78947
1157368,DivyaanandSinha,"2017-12-12 20:54:58",0.71291
1176555,"José Carvalho","2017-12-12 23:46:06",0.77033
847008,srinivas0211,"2017-12-13 00:52:38",0.79904
933958,kevon33,"2017-12-13 03:58:18",0.66028
933958,kevon33,"2017-12-13 04:11:11",0.75598
1181998,"Yu Zhou","2017-12-13 06:13:51",0.37320
1144661,ayushkush,"2017-12-13 06:31:44",0.76076
1189020,ML_CX,"2017-12-13 06:55:36",0.62679
1185378,"Everest Law","2017-12-13 08:54:09",0.62679
1185378,"Everest Law","2017-12-13 09:01:41",0.63157
1185378,"Everest Law","2017-12-13 09:02:34",0.76555
1185378,"Everest Law","2017-12-13 09:17:11",0.77033
1177040,Tommao,"2017-12-13 09:56:14",0.79425
1184314,"Peter Mangan","2017-12-13 10:11:51",0.77511
1180872,"Junki Cho","2017-12-13 11:00:45",0.76555
1183169,carlbeckerling,"2017-12-13 11:28:12",0.75598
1177040,Tommao,"2017-12-13 13:16:44",0.80382
1185378,"Everest Law","2017-12-14 02:21:34",0.77990
1167487,"Hu Yuelin","2017-12-14 03:01:27",0.76555
932783,youth,"2017-12-14 03:23:34",0.76555
1191743,zhoujy,"2017-12-14 07:09:17",0.75119
1191743,zhoujy,"2017-12-14 07:13:02",0.77511
646020,hanks,"2017-12-14 07:39:52",0.78947
1189689,gzw1600984,"2017-12-14 11:03:18",0.77033
1189689,gzw1600984,"2017-12-14 12:04:43",0.78947
517741,AshishSethia,"2017-12-14 13:05:07",0.77511
517741,AshishSethia,"2017-12-14 13:13:22",0.80861
903557,"Aditya Sondhi","2017-12-14 14:18:16",0.76555
1192703,"Tatsuya Ogasawara","2017-12-15 03:51:21",0.69856
1192703,"Tatsuya Ogasawara","2017-12-15 06:49:49",0.75119
951964,vishalrana16,"2017-12-15 07:40:57",0.79425
951964,vishalrana16,"2017-12-15 07:43:05",0.80382
785510,"Chitrabhanu Tamrakar","2017-12-15 08:18:10",0.77511
1194730,"Mansi Goyal","2017-12-15 10:01:08",0.77990
1194730,"Mansi Goyal","2017-12-15 10:27:09",0.78468
1129276,"Erik Bruin","2017-12-15 12:28:58",0.81818
1173171,"Arun Godwin Patel","2017-12-15 14:06:29",0.00000
1173171,"Arun Godwin Patel","2017-12-15 14:39:18",0.71770
1173171,"Arun Godwin Patel","2017-12-15 14:44:23",0.74162
1118497,yasamanm1997,"2017-12-15 18:26:10",0.76555
1135881,Sach_r35,"2017-12-16 02:08:12",0.76555
1196070,dongxiaojian,"2017-12-16 02:34:32",0.76076
1196070,dongxiaojian,"2017-12-16 02:49:01",0.76555
876419,Shuhei,"2017-12-16 05:43:04",0.80382
1062419,"Soumya Raj Kumari","2017-12-16 06:34:45",0.78947
1084186,"Jesrael K Mani","2017-12-16 07:41:13",0.75598
1196498,Dcrying,"2017-12-16 08:07:49",0.75598
1196498,Dcrying,"2017-12-16 08:21:06",0.76076
1084186,"Jesrael K Mani","2017-12-16 09:07:01",0.77990
912706,MikePan,"2017-12-16 12:39:25",0.73684
1196498,Dcrying,"2017-12-16 13:14:36",0.78468
903991,"Tristan Delforge","2017-12-16 15:51:50",0.00000
903991,"Tristan Delforge","2017-12-16 15:53:14",0.74641
903991,"Tristan Delforge","2017-12-16 16:08:24",0.75119
1197097,"Ryotaro Ito","2017-12-16 16:10:41",0.76555
903991,"Tristan Delforge","2017-12-16 17:35:35",0.77033
903991,"Tristan Delforge","2017-12-16 20:35:48",0.79904
1197827,madireddyvinilkumar,"2017-12-17 01:51:16",0.76555
912706,MikePan,"2017-12-17 03:48:11",0.76555
1167487,"Hu Yuelin","2017-12-17 07:41:42",0.77033
1167487,"Hu Yuelin","2017-12-17 08:09:32",0.79425
1198695,"Evgeniy Vankov","2017-12-17 16:29:47",0.74641
1106638,mattw1810,"2017-12-17 20:56:17",0.77033
1173330,"Felipe Luchi","2017-12-18 01:40:26",0.72727
1199855,omd123,"2017-12-18 03:25:25",0.77511
1199855,omd123,"2017-12-18 03:56:59",0.77990
1199855,omd123,"2017-12-18 12:09:23",0.79904
1173330,"Felipe Luchi","2017-12-18 12:52:43",0.74641
1163166,"Anderson Rocha","2017-12-18 13:02:42",0.62679
1163166,"Anderson Rocha","2017-12-18 13:16:52",0.76555
1136407,garylkl,"2017-12-18 14:17:59",0.62679
1136407,garylkl,"2017-12-18 14:35:25",0.76555
1163166,"Anderson Rocha","2017-12-18 16:54:51",0.77033
1194173,deville,"2017-12-19 05:15:09",0.75119
1181451,"Animesh Sharma","2017-12-19 09:14:09",0.63636
1203186,bnikita,"2017-12-19 10:54:53",0.74162
876419,Shuhei,"2017-12-19 12:14:35",0.80861
1183169,carlbeckerling,"2017-12-19 14:01:26",0.76076
1184664,Nyquis,"2017-12-19 16:15:39",0.75598
1085977,"Sam Thorpe","2017-12-19 16:49:58",0.73205
1085977,"Sam Thorpe","2017-12-19 17:01:49",0.75119
802820,Paragon,"2017-12-19 17:23:11",0.79425
1085977,"Sam Thorpe","2017-12-19 18:51:01",0.76555
1163166,"Anderson Rocha","2017-12-19 18:53:03",0.79425
1085977,"Sam Thorpe","2017-12-19 19:09:35",0.78947
1178764,bigivan,"2017-12-19 21:09:54",0.76555
1020200,TKT,"2017-12-20 01:11:21",0.78468
347351,"Albert Anthony D. Gavino","2017-12-20 01:35:29",0.78468
1178764,bigivan,"2017-12-20 01:51:34",0.77033
1178764,bigivan,"2017-12-20 04:03:11",0.77511
1162091,"Nitesh Singh","2017-12-20 11:30:30",0.77511
1136407,garylkl,"2017-12-20 15:01:43",0.77511
1194398,"Taylor Paul Davis","2017-12-20 15:20:15",0.62679
1194398,"Taylor Paul Davis","2017-12-20 15:27:44",0.76555
1200553,"Ruslan Mirov","2017-12-20 15:31:09",0.77511
1194398,"Taylor Paul Davis","2017-12-20 15:37:30",0.77990
1194398,"Taylor Paul Davis","2017-12-20 15:47:09",0.78468
1194398,"Taylor Paul Davis","2017-12-20 16:25:54",0.79425
1087446,"upendra reddy","2017-12-20 16:30:02",0.72248
1194398,"Taylor Paul Davis","2017-12-20 16:55:41",0.81339
1173171,"Arun Godwin Patel","2017-12-20 19:19:05",0.75598
1173171,"Arun Godwin Patel","2017-12-20 19:20:14",0.77033
854265,TanmayDisoriya,"2017-12-20 21:20:53",0.00000
899413,"fernando S","2017-12-21 00:02:04",0.75119
1181451,"Animesh Sharma","2017-12-21 04:00:24",0.76076
1173330,"Felipe Luchi","2017-12-21 08:24:56",0.78468
1209910,"Masashi Iizuka","2017-12-21 09:14:26",0.58851
1162091,"Nitesh Singh","2017-12-21 11:00:34",0.77990
1087446,"upendra reddy","2017-12-21 12:04:51",0.77033
812378,"Soumendra Kumar Dash","2017-12-21 16:35:53",0.76555
1181451,"Animesh Sharma","2017-12-21 19:12:27",0.77990
920044,AntonSpartan,"2017-12-21 21:05:35",0.81818
1211313,"Diego Andrés","2017-12-21 23:09:56",0.66985
1200553,"Ruslan Mirov","2017-12-22 04:46:15",0.77990
604233,wangdalian,"2017-12-22 06:29:02",0.76555
1212134,"Prakash Das","2017-12-22 07:07:23",0.62679
1212156,qqingxue,"2017-12-22 07:10:35",0.77511
1212156,qqingxue,"2017-12-22 07:37:43",0.77990
1141215,ShubhamGangil,"2017-12-22 10:14:34",0.77511
1213033,"Manimaran Subramanian","2017-12-22 16:25:22",0.23444
488318,"Alex Williamson","2017-12-22 19:09:02",0.77033
1198695,"Evgeniy Vankov","2017-12-22 19:39:15",0.76555
1198695,"Evgeniy Vankov","2017-12-22 19:40:24",0.77511
1184664,Nyquis,"2017-12-22 22:25:23",0.76555
757977,Valkling,"2017-12-23 04:23:15",0.79425
1210401,5Volts,"2017-12-23 09:03:36",0.75598
920044,AntonSpartan,"2017-12-23 19:02:16",0.82296
1184664,Nyquis,"2017-12-24 00:15:37",0.77511
975303,"Kwame Addai","2017-12-24 00:46:07",0.78947
1184664,Nyquis,"2017-12-24 00:53:50",0.77990
893549,"Suchith Mahajan","2017-12-24 07:09:10",0.79425
1214611,chenmz2012,"2017-12-24 07:35:07",0.77990
1214439,lingan,"2017-12-24 08:54:35",0.76076
1180271,Dviswana,"2017-12-24 09:02:29",0.78947
518859,honlamlai,"2017-12-24 16:20:48",0.75598
893549,"Suchith Mahajan","2017-12-24 19:18:48",0.79904
1207652,apuapu,"2017-12-25 02:27:49",0.79425
1213033,"Manimaran Subramanian","2017-12-25 04:32:31",0.74641
751146,"Machine Learning Training","2017-12-25 10:23:34",0.81339
1167487,"Hu Yuelin","2017-12-25 10:26:02",0.80861
518859,honlamlai,"2017-12-25 13:59:01",0.76076
1216469,"Data Misfits","2017-12-25 16:47:34",0.76555
1216469,"Data Misfits","2017-12-25 18:06:28",0.77033
739919,derekyang24,"2017-12-26 00:49:42",0.77990
1219252,"Divya Sanjay","2017-12-26 07:07:05",0.76076
1219672,"Yulia Goncharenko","2017-12-26 10:46:29",0.74641
1219672,"Yulia Goncharenko","2017-12-26 10:56:52",0.77990
1219005,"Palan Qu","2017-12-26 12:38:14",0.65071
1218558,Lennart,"2017-12-26 16:42:25",0.78947
1220359,"Vadim Popov","2017-12-26 17:30:47",0.77511
1220359,"Vadim Popov","2017-12-26 17:34:29",0.77990
381886,Jj_,"2017-12-26 18:53:56",0.80382
906107,"Sile Tao","2017-12-26 22:55:51",0.00000
1216805,prognosticork,"2017-12-27 00:04:53",0.62679
1216805,prognosticork,"2017-12-27 00:22:00",0.76555
1216805,prognosticork,"2017-12-27 01:23:35",0.77990
1212156,qqingxue,"2017-12-27 02:39:49",0.78468
906107,"Sile Tao","2017-12-27 04:32:03",0.76555
906107,"Sile Tao","2017-12-27 05:38:02",0.77033
247164,moyujian,"2017-12-27 06:01:47",0.80382
1213033,"Manimaran Subramanian","2017-12-27 07:42:24",0.77033
1217841,"Akshay shinde","2017-12-27 14:25:56",0.75598
1220032,tetamao,"2017-12-27 14:49:45",0.74641
844168,Chatham's,"2017-12-27 21:40:41",0.62679
844168,Chatham's,"2017-12-27 21:59:04",0.76555
844168,Chatham's,"2017-12-27 22:18:42",0.77990
1184664,Nyquis,"2017-12-27 23:19:26",0.79425
1218866,Pistil,"2017-12-28 03:00:27",0.66028
1218866,Pistil,"2017-12-28 03:24:02",0.71291
1079649,GuilhermeSpadaccia,"2017-12-28 04:10:23",0.58373
1196608,tkkn,"2017-12-28 05:17:53",0.76555
965816,"Gautam Singhania","2017-12-28 06:24:20",0.75598
1218866,Pistil,"2017-12-28 06:51:16",0.77511
1223646,"Sonila Kar","2017-12-28 08:25:45",0.75598
1221399,"Sutanshu Raj","2017-12-28 10:36:44",0.56937
1221399,"Sutanshu Raj","2017-12-28 10:51:10",0.69377
1221399,"Sutanshu Raj","2017-12-28 11:42:41",0.75598
1220469,DimitreOliveira,"2017-12-28 13:06:55",0.61722
1221144,chandrudra,"2017-12-28 13:12:17",0.76555
806899,"Lukas 11","2017-12-28 16:00:21",0.77990
1220469,DimitreOliveira,"2017-12-28 16:45:41",0.62679
806899,"Lukas 11","2017-12-28 16:56:38",0.78468
806899,"Lukas 11","2017-12-28 17:07:50",0.78947
906107,"Sile Tao","2017-12-28 21:18:19",0.77990
906107,"Sile Tao","2017-12-28 22:04:54",0.80382
849550,nicapotato,"2017-12-28 23:12:50",0.82296
902692,wkfong,"2017-12-29 00:49:58",0.00000
902692,wkfong,"2017-12-29 00:55:48",0.78947
906107,"Sile Tao","2017-12-29 01:27:49",0.80861
1225386,tmon01,"2017-12-29 04:11:11",0.78947
847369,"Qinyu Liu","2017-12-29 05:15:32",0.77511
1225386,tmon01,"2017-12-29 05:16:58",0.79425
1200553,"Ruslan Mirov","2017-12-29 06:38:36",0.79904
1221399,"Sutanshu Raj","2017-12-29 07:42:05",0.76076
1221399,"Sutanshu Raj","2017-12-29 08:09:17",0.79425
1165027,"Yuta Ono","2017-12-29 08:54:11",0.78468
1144661,ayushkush,"2017-12-29 11:19:45",0.78468
947246,"David Lucey","2017-12-29 15:26:11",0.76555
947246,"David Lucey","2017-12-29 15:55:27",0.77990
1089806,"Dmitry Saponov","2017-12-29 18:17:15",0.78947
681469,JefferyT,"2017-12-29 20:33:02",0.78468
1209325,romabash,"2017-12-29 21:11:13",0.62679
1209325,romabash,"2017-12-29 22:09:10",0.76555
906107,"Sile Tao","2017-12-30 00:08:03",0.81339
1225361,"Chelsea Lee ","2017-12-30 01:12:30",0.77511
1225361,"Chelsea Lee ","2017-12-30 01:17:20",0.77990
681469,JefferyT,"2017-12-30 01:26:18",0.78947
1128229,cheaps10,"2017-12-30 02:10:24",0.75119
1225361,"Chelsea Lee ","2017-12-30 03:09:14",0.78468
920044,AntonSpartan,"2017-12-30 06:11:48",0.82775
1107821,Theerit,"2017-12-30 08:42:23",0.00000
1107821,Theerit,"2017-12-30 08:54:30",0.75598
883271,jielou,"2017-12-30 11:36:23",0.76555
1213033,"Manimaran Subramanian","2017-12-30 13:01:54",0.78468
1082407,Cyiaostch,"2017-12-30 13:21:11",0.77990
902692,wkfong,"2017-12-30 14:42:49",0.79425
1157368,DivyaanandSinha,"2017-12-30 18:46:21",0.75119
1157368,DivyaanandSinha,"2017-12-30 18:47:28",0.76076
1157368,DivyaanandSinha,"2017-12-30 18:50:16",0.77033
1228241,l'rug,"2017-12-30 21:13:55",0.62679
1220469,DimitreOliveira,"2017-12-31 00:12:20",0.67464
1225361,"Chelsea Lee ","2017-12-31 02:18:56",0.78947
1225361,"Chelsea Lee ","2017-12-31 02:37:21",0.79425
1225361,"Chelsea Lee ","2017-12-31 02:39:50",0.80861
1042992,Pratip,"2017-12-31 08:25:48",0.74641
1213033,"Manimaran Subramanian","2017-12-31 11:45:57",0.79425
1229148,ZakariaLegrouri,"2017-12-31 16:03:22",0.77511
1218545,Jankus493,"2017-12-31 18:18:06",0.77033
1030124,magicling725,"2018-01-01 09:58:06",0.00000
1030124,magicling725,"2018-01-01 10:04:05",0.64593
1229852,"Leung GuoGuo","2018-01-01 11:00:25",0.75598
1222163,Sunpan,"2018-01-01 12:21:58",0.75119
1219494,mavis_lj,"2018-01-01 12:59:10",0.75119
1230091,KeerthiKrishna,"2018-01-01 13:39:42",0.65550
1230035,maozezhong,"2018-01-01 14:10:32",0.76555
1230091,KeerthiKrishna,"2018-01-01 14:15:58",0.76555
1041457,"Joost van Daele","2018-01-01 18:37:20",0.76555
1128229,cheaps10,"2018-01-01 18:58:22",0.78468
854265,TanmayDisoriya,"2018-01-01 19:14:33",0.77990
1230155,"Akash Karmokar","2018-01-01 19:14:35",0.62679
1041457,"Joost van Daele","2018-01-01 19:59:57",0.78468
1215767,hossain003,"2018-01-01 20:06:53",0.62679
1041457,"Joost van Daele","2018-01-01 20:26:11",0.80382
1230155,"Akash Karmokar","2018-01-01 21:11:26",0.76555
739919,derekyang24,"2018-01-01 22:30:42",0.78947
932783,youth,"2018-01-02 02:45:00",0.78468
1220469,DimitreOliveira,"2018-01-02 02:59:48",0.72248
1220469,DimitreOliveira,"2018-01-02 03:48:24",0.72727
1230155,"Akash Karmokar","2018-01-02 08:14:08",0.77990
1209761,wchan757,"2018-01-02 09:28:16",0.77033
1229920,"samreen Khan","2018-01-02 10:23:29",0.75119
1230155,"Akash Karmokar","2018-01-02 10:55:02",0.78468
807456,"Abhra Banerjee","2018-01-02 11:45:19",0.77033
1229920,"samreen Khan","2018-01-02 11:58:16",0.75598
1030124,magicling725,"2018-01-02 13:23:10",0.67942
1230082,"Munetoshi Sonobe","2018-01-02 13:38:31",0.76555
1136816,"Poem and Snow","2018-01-02 13:56:07",0.72248
1136816,"Poem and Snow","2018-01-02 14:52:08",0.78947
1173171,"Arun Godwin Patel","2018-01-02 15:01:18",0.78947
1173171,"Arun Godwin Patel","2018-01-02 15:24:38",0.79425
1218545,Jankus493,"2018-01-02 18:14:48",0.78947
729245,"Truls Unstad","2018-01-02 18:16:58",0.77033
1232245,lucaspcosta,"2018-01-02 19:44:14",0.77990
681469,JefferyT,"2018-01-02 22:41:43",0.79904
799347,browooro,"2018-01-02 23:48:19",0.76555
799347,browooro,"2018-01-02 23:54:55",0.77033
799347,browooro,"2018-01-03 00:06:22",0.78468
1233159,allen.zhou,"2018-01-03 03:23:38",0.73684
1233233,YuSato,"2018-01-03 04:12:13",0.76555
1209541,ZeTang(Peter),"2018-01-03 04:45:45",0.75598
1230823,"Yunfan Tian","2018-01-03 04:49:01",0.75119
1209541,ZeTang(Peter),"2018-01-03 05:35:29",0.76555
1230823,"Yunfan Tian","2018-01-03 05:42:41",0.76076
1209541,ZeTang(Peter),"2018-01-03 09:10:20",0.77990
1234101,Vimotus,"2018-01-03 12:12:04",0.75119
1146729,Encho,"2018-01-03 12:43:34",0.77511
1146729,Encho,"2018-01-03 12:43:56",0.77990
802392,creazing2,"2018-01-03 12:45:23",0.75119
1173171,"Arun Godwin Patel","2018-01-03 14:43:37",0.80382
1223839,xiaojlu,"2018-01-03 15:17:13",0.76076
765670,"xianpeng Zhao","2018-01-03 15:34:19",0.76555
1220469,DimitreOliveira,"2018-01-03 16:56:58",0.73205
1220469,DimitreOliveira,"2018-01-03 20:29:42",0.76076
1054642,"Kee He","2018-01-03 23:02:39",0.78468
1235143,"Mohammadjavad Saeedizade","2018-01-04 00:03:32",0.78468
1220469,DimitreOliveira,"2018-01-04 03:13:46",0.77511
1161762,stockLin,"2018-01-04 06:23:59",0.61244
1156525,PandaUeno,"2018-01-04 06:58:59",0.81339
1189020,ML_CX,"2018-01-04 08:19:10",0.76076
799347,browooro,"2018-01-04 12:32:28",0.78947
753635,"ABHISHEK 22","2018-01-04 14:42:50",0.73684
431485,"Jemilu Mohammed","2018-01-04 15:33:06",0.75119
1227243,"Jorge Duque","2018-01-04 17:59:55",0.78947
1236825,AnantSharma,"2018-01-04 19:56:07",0.77990
1206500,priya2727,"2018-01-04 21:06:40",0.62679
1030124,magicling725,"2018-01-05 04:59:55",0.68421
1233970,"de ja vu","2018-01-05 06:47:11",0.62679
1189020,ML_CX,"2018-01-05 07:00:31",0.76555
1167487,"Hu Yuelin","2018-01-05 08:04:08",0.82296
753635,"ABHISHEK 22","2018-01-05 11:00:31",0.77511
1238305,jbuzza,"2018-01-05 12:29:37",0.62679
1238305,jbuzza,"2018-01-05 12:44:24",0.76555
1192869,sohpiec,"2018-01-05 13:04:53",0.74162
1238305,jbuzza,"2018-01-05 13:58:02",0.77990
623145,data_troopers,"2018-01-05 14:29:49",0.76555
1238305,jbuzza,"2018-01-05 14:33:29",0.78947
1095755,"UCSD Légion Étranger","2018-01-05 14:58:22",0.66985
1220469,DimitreOliveira,"2018-01-05 18:08:38",0.78468
1220469,DimitreOliveira,"2018-01-05 18:51:11",0.78947
1164088,"Timur Iskhakov","2018-01-05 19:40:38",0.77033
488318,"Alex Williamson","2018-01-05 20:41:21",0.77511
1163671,FábioRosindoDaherdeBarros,"2018-01-05 21:02:54",0.62679
1238967,"Chris X","2018-01-05 21:07:06",0.74641
1238967,"Chris X","2018-01-05 21:07:46",0.78947
1238967,"Chris X","2018-01-05 22:38:46",0.80382
1163671,FábioRosindoDaherdeBarros,"2018-01-06 02:03:05",0.65071
1239154,"Vítor Faria","2018-01-06 02:18:33",0.78468
1239386,"Dolgol Cho","2018-01-06 02:34:06",0.62679
1239386,"Dolgol Cho","2018-01-06 02:49:38",0.76555
1239406,okaf,"2018-01-06 04:51:02",0.69377
1210401,5Volts,"2018-01-06 05:35:26",0.78468
1030124,magicling725,"2018-01-06 07:43:39",0.75598
1239406,okaf,"2018-01-06 07:55:53",0.76555
1239889,"soongon Kim","2018-01-06 08:51:10",0.62679
1239606,DWSDMVMV,"2018-01-06 08:54:00",0.76555
1239889,"soongon Kim","2018-01-06 09:09:53",0.76555
1233970,"de ja vu","2018-01-06 09:52:41",0.76555
1236397,"Prakash chandra","2018-01-06 10:16:21",0.76555
853554,JinhoKim,"2018-01-06 11:53:57",0.71291
1195243,Disciple,"2018-01-06 13:27:10",0.76555
1231678,"Alex Emelianov","2018-01-06 13:47:36",0.00000
1231678,"Alex Emelianov","2018-01-06 14:09:31",0.76555
1240297,"SHASHI KUMAR MAURYA","2018-01-06 14:13:20",0.78468
1156525,PandaUeno,"2018-01-06 16:09:14",0.82296
1081939,"AIC-NED T1","2018-01-06 20:54:57",0.74641
1238967,"Chris X","2018-01-06 20:55:36",0.81339
1081939,"AIC-NED T1","2018-01-06 20:57:48",0.76076
1240806,"Jon Malsan","2018-01-06 21:40:44",0.00000
1240806,"Jon Malsan","2018-01-06 22:03:25",0.76555
1241098,petermyers,"2018-01-07 01:36:02",0.76555
1030124,magicling725,"2018-01-07 03:18:56",0.78468
1220469,DimitreOliveira,"2018-01-07 03:47:27",0.80382
413022,MotokiSugino,"2018-01-07 03:51:55",0.75119
413022,MotokiSugino,"2018-01-07 03:55:53",0.77511
560901,JollyAkshay,"2018-01-07 05:32:09",0.78947
560901,JollyAkshay,"2018-01-07 05:49:06",0.79904
1241415,"Yash Kamdar","2018-01-07 07:34:02",0.77990
1164088,"Timur Iskhakov","2018-01-07 08:51:40",0.78468
870095,ylangqing,"2018-01-07 09:30:33",0.78947
807090,Esis21Marta,"2018-01-07 12:20:44",0.76555
1242145,"Alan Lu","2018-01-07 14:29:56",0.62679
1197159,"Joy King","2018-01-07 14:41:45",0.76555
1242145,"Alan Lu","2018-01-07 14:43:10",0.76555
1242145,"Alan Lu","2018-01-07 15:00:28",0.77990
1197159,"Joy King","2018-01-07 15:36:23",0.81339
972901,tiginkgo,"2018-01-07 16:59:59",0.79425
1238967,"Chris X","2018-01-07 18:54:47",0.81818
1242295,"Ed Salinas","2018-01-07 21:08:40",0.71291
1241415,"Yash Kamdar","2018-01-07 22:13:04",0.78468
1242817,"Manoel Veríssimo","2018-01-08 01:42:07",0.68421
1242817,"Manoel Veríssimo","2018-01-08 01:43:55",0.77990
1222213,Omena,"2018-01-08 08:44:09",0.79425
1231678,"Alex Emelianov","2018-01-08 08:52:35",0.77990
990957,jensenmic,"2018-01-08 09:37:04",0.76555
1231678,"Alex Emelianov","2018-01-08 10:50:26",0.78947
1243930,callinew,"2018-01-08 11:45:30",0.62679
1243930,callinew,"2018-01-08 12:00:30",0.76555
1216805,prognosticork,"2018-01-08 14:01:03",0.78468
1187231,"Anshul Shaive","2018-01-08 15:21:35",0.77033
1226285,YiwenTang,"2018-01-08 16:41:17",0.78947
1216805,prognosticork,"2018-01-08 16:51:48",0.79425
1081939,"AIC-NED T1","2018-01-08 17:00:40",0.78947
1217841,"Akshay shinde","2018-01-08 19:07:01",0.78468
1244823,arunupx,"2018-01-08 19:59:16",0.78468
1244949,mariafabiano,"2018-01-08 20:50:18",0.71770
1233970,"de ja vu","2018-01-09 04:48:31",0.77990
1244949,mariafabiano,"2018-01-09 04:52:28",0.76555
1244949,mariafabiano,"2018-01-09 05:03:52",0.77033
844985,"Tuntun Ng","2018-01-09 06:26:54",0.79904
844985,"Tuntun Ng","2018-01-09 06:35:00",0.80861
1244785,ishank,"2018-01-09 07:51:54",0.76555
1244785,ishank,"2018-01-09 07:57:46",0.77033
1146729,Encho,"2018-01-09 07:58:22",0.78947
1206500,priya2727,"2018-01-09 09:09:17",0.73205
1152151,"Hui Qi","2018-01-09 09:20:44",0.77033
1081939,"AIC-NED T1","2018-01-09 09:41:10",0.79425
1216805,prognosticork,"2018-01-09 10:41:00",0.81339
853554,JinhoKim,"2018-01-09 12:16:23",0.73684
1246623,luwu,"2018-01-09 12:44:25",0.78468
1246241,"Akshay Gahlot","2018-01-09 14:46:34",0.77990
1244759,kidminks,"2018-01-09 14:51:03",0.71291
1089806,"Dmitry Saponov","2018-01-09 15:46:23",0.80382
1246241,"Akshay Gahlot","2018-01-09 17:21:19",0.78468
845927,ArashNic,"2018-01-09 18:54:57",0.78947
1247560,hiroki_k,"2018-01-09 21:38:26",0.76555
1146729,Encho,"2018-01-10 01:45:12",0.79425
1223839,xiaojlu,"2018-01-10 03:51:41",0.76555
1223839,xiaojlu,"2018-01-10 03:53:48",0.77990
652635,Gennadii,"2018-01-10 03:56:28",0.56459
1220032,tetamao,"2018-01-10 03:58:55",0.76076
561603,omotayooshiga,"2018-01-10 05:58:40",0.74641
561603,omotayooshiga,"2018-01-10 06:07:47",0.78947
1245987,houzhuo,"2018-01-10 07:36:34",0.00000
1245987,houzhuo,"2018-01-10 08:16:37",0.76555
1248308,Sateesh,"2018-01-10 09:29:18",0.62679
1089806,"Dmitry Saponov","2018-01-10 09:47:44",0.82296
1163671,FábioRosindoDaherdeBarros,"2018-01-10 10:25:48",0.67942
1194381,karenchen,"2018-01-10 12:45:13",0.79904
1163671,FábioRosindoDaherdeBarros,"2018-01-10 12:51:37",0.68421
1245987,houzhuo,"2018-01-10 13:00:01",0.78468
776634,currypurin,"2018-01-10 15:27:55",0.75119
1248693,Harbinger,"2018-01-10 17:35:57",0.77511
1249817,"Manny Rosales","2018-01-10 19:23:27",0.64593
1250597,"Harel Han","2018-01-11 03:32:59",0.75598
561603,omotayooshiga,"2018-01-11 03:41:30",0.79425
1250522,"Jose Avilez","2018-01-11 03:43:55",0.65550
870095,ylangqing,"2018-01-11 04:30:36",0.79904
652635,Gennadii,"2018-01-11 04:37:49",0.73684
1135414,Roman.Aleshin,"2018-01-11 06:32:06",0.77033
1246399,doosik,"2018-01-11 06:33:06",0.77033
1246399,doosik,"2018-01-11 06:34:40",0.78947
1212156,qqingxue,"2018-01-11 07:50:09",0.86602
1251031,aiyuanyuan,"2018-01-11 08:18:15",0.78947
1152151,"Hui Qi","2018-01-11 08:24:12",0.77511
1245987,houzhuo,"2018-01-11 08:26:53",0.78947
1212156,qqingxue,"2018-01-11 08:30:47",0.89473
1245987,houzhuo,"2018-01-11 08:39:05",0.79425
1220197,"Nicholas Barnini","2018-01-11 10:46:16",0.71291
1220197,"Nicholas Barnini","2018-01-11 13:18:32",0.73684
1239386,"Dolgol Cho","2018-01-11 13:21:21",0.78947
1246386,"Kelvin Chen","2018-01-11 13:33:39",0.74162
1220197,"Nicholas Barnini","2018-01-11 13:51:36",0.75598
1220197,"Nicholas Barnini","2018-01-11 14:03:52",0.77033
1207927,shekharmiku,"2018-01-11 14:24:27",0.79425
1220197,"Nicholas Barnini","2018-01-11 15:08:18",0.77990
1173330,"Felipe Luchi","2018-01-11 17:40:41",0.80861
1197388,"Super Fantastic Titanic Crusher Model","2018-01-11 18:50:18",0.76555
1209325,romabash,"2018-01-11 19:32:48",0.77033
1252709,"C Rosen","2018-01-11 20:53:54",0.77990
1197388,"Super Fantastic Titanic Crusher Model","2018-01-11 20:59:33",0.77033
1197388,"Super Fantastic Titanic Crusher Model","2018-01-11 23:07:09",0.77511
1068622,"Dushyant Sharma","2018-01-12 00:43:54",0.62679
1068622,"Dushyant Sharma","2018-01-12 01:04:45",0.76555
1068622,"Dushyant Sharma","2018-01-12 03:16:54",0.77990
1246386,"Kelvin Chen","2018-01-12 04:13:31",0.74641
1250597,"Harel Han","2018-01-12 04:15:07",0.77033
1246386,"Kelvin Chen","2018-01-12 04:16:05",0.76555
1068622,"Dushyant Sharma","2018-01-12 04:17:18",0.78947
1250597,"Harel Han","2018-01-12 04:31:39",0.77990
1253354,"Carol St. Louis","2018-01-12 04:56:30",0.75598
1247404,kayokina,"2018-01-12 08:42:59",0.76555
1198752,baimao123456,"2018-01-12 09:28:24",0.75598
